"","log.scholarRefs.","NumberOfSubspecies","log.mass.","log.distrSize.","rand","log.scholarRefs..NumberOfSubspecies","AIC","boot","lambda","attempt","predictors","beta (Intercept)","beta log(scholarRefs)","beta NumberOfSubspecies","beta log(mass)","beta log(distrSize)","beta rand","beta log(scholarRefs):NumberOfSubspecies","dAIC","weight"
"939",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,889.227989857175,24,0.134001667975534,1,"log(scholarRefs) + NumberOfSubspecies + rand",-2.61027053620527,0.879944040259069,0.172251262434715,NA,NA,-1.45488556293314,NA,6.94675705895895,0.00613849366381613
"940",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,897.19040403633,24,0.0960485057271602,1,"log(scholarRefs) + log(mass) + log(distrSize)",-11.7847626337589,0.851959196268205,NA,0.376860723704644,0.277002256059851,NA,NA,14.909171238114,1.14563307008469e-04
"941",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,894.6211217221,24,0.136013936683889,1,"log(scholarRefs) + log(mass) + rand",-3.57097493579733,0.995547848184562,NA,0.283013118571805,NA,-1.56476368082947,NA,12.3398889238841,4.13959741752733e-04
"942",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,895.636523998303,24,0.163165515946575,1,"log(scholarRefs) + log(distrSize) + rand",-7.38784600815545,0.953624456648898,NA,NA,0.172851920750728,-1.5391820546111,NA,13.355291200087,2.49153105456096e-04
"943",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,907.026787837351,24,0.028725913963657,2,"NumberOfSubspecies + log(mass) + log(distrSize)",-16.1305378572292,NA,0.278469379929159,0.516074226904158,0.563757559775665,NA,NA,24.7455550391356,8.37725891320048e-07
"944",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,920.221390195121,24,0.063581299898967,1,"NumberOfSubspecies + log(mass) + rand",0.840598677314919,NA,0.305864148386001,0.40037732233874,NA,-0.974451043385391,NA,37.9401573969054,1.14269529923303e-09
"945",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,914.589993524684,24,0.0815599997294748,1,"NumberOfSubspecies + log(distrSize) + rand",-11.5953570504385,NA,0.277251374831704,NA,0.477942058765028,-0.851334518399556,NA,32.3087607264689,1.90885390391408e-08
"946",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,925.480713324859,24,0.0189730565991159,2,"log(mass) + log(distrSize) + rand",-16.4853083311614,NA,NA,0.514098961701782,0.622584437624071,-0.794864511034909,NA,43.1994805266437,8.23915994699655e-11
"947",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,889.255586159132,24,0.0713751004339638,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-11.6763792690558,0.694311104003105,0.19573989854744,0.404974600748563,0.280687221961159,NA,NA,6.97435336091678,0.0060543754737964
"948",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,888.298756674092,24,0.111598408634039,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + rand",-3.48466264934255,0.847281533838981,0.179596011587817,0.313293019215007,NA,-1.3529174025566,NA,6.01752387587646,0.00976882284376822
"949",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,890.048107767388,24,0.134759133372128,1,"log(scholarRefs) + NumberOfSubspecies + log(distrSize) + rand",-7.12784134160276,0.811929698294888,0.172228611687476,NA,0.169924446232656,-1.34736241411943,NA,7.76687496917282,0.00407357269045882
"950",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,894.684972402019,24,0.129213245441741,1,"log(scholarRefs) + log(mass) + log(distrSize) + rand",-9.57570226812263,0.901419401771678,NA,0.333338667167934,0.220751776153629,-1.40742784632111,NA,12.403739603803,4.00952668628371e-04
"951",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,908.279526282884,24,0.0379264387502103,1,"NumberOfSubspecies + log(mass) + log(distrSize) + rand",-15.2416642325988,NA,0.275290005261916,0.506624526630784,0.545662266783489,-0.630022496840395,NA,25.9982934846686,4.47788814713255e-07
"952",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,888.101245293051,24,0.0972928818635921,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize) + rand",-9.7553053388887,0.745403700177198,0.182005164676592,0.368150857619108,0.230470215480949,-1.17579694832763,NA,5.82001249483574,0.0107827934276909
"953",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,885.469152669305,24,0.103406376041755,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies",-0.45431725820064,0.431042620865569,-0.785256437291269,NA,NA,NA,0.13989891289006,3.18791987108932,0.0402052656903532
"954",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,883.714994258918,24,0.0788717949201337,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass)",-1.34822843836686,0.398342819997801,-0.778542287272094,0.335521432618832,NA,NA,0.139902860862221,1.43376146070239,0.0966481611457237
"955",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,885.506407394033,24,0.108256484069502,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(distrSize)",-5.99362917888643,0.35318652331324,-0.780263718947991,NA,0.20974450892233,NA,0.138995974392246,3.22517459581775,0.0394632797125441
"956",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,883.354956134257,24,0.124064957349521,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + rand",-0.0693515727767564,0.486129608912768,-0.737882503059558,NA,NA,-1.29507137230837,0.131089570762893,1.0737233360411,0.115711062338962
"957",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,882.326686173185,24,0.0671107702923551,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-8.7182590470902,0.28539445379332,-0.769533851545732,0.399380460994328,0.273445306218036,NA,0.138758678206531,0.0454533749696111,0.1934910430844
"958",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,882.281232798216,24,0.0997481627017113,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + rand",-0.931602409329916,0.451340329146727,-0.734627752384113,0.312029031903366,NA,-1.18845977899545,0.131690134751712,0,0.197938803544443
"959",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,884.120848554007,24,0.126969493217331,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(distrSize) + rand",-4.61937999154077,0.417961742736477,-0.738706036575191,NA,0.171139654856235,-1.18850014942454,0.131194230875538,1.83961575579156,0.0788975386871014
"960",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,882.326686173185,24,0.0671107702923551,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-8.7182590470902,0.28539445379332,-0.769533851545732,0.399380460994328,0.273445306218036,NA,0.138758678206531,0.0454533749696111,0.1934910430844
"961",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,943.715459427767,25,0.0380900560722205,1,"1",2.61998566526548,NA,NA,NA,NA,NA,NA,61.3887732545819,1.34230517174e-14
"962",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,899.196981256046,25,0.131214805862416,1,"log(scholarRefs)",-3.5179838009237,0.99741067342471,NA,NA,NA,NA,NA,16.8702950828612,6.23614162813228e-05
"963",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,923.368250392827,25,0.0602938618125976,1,"NumberOfSubspecies",1.58032939909009,NA,0.3109119722634,NA,NA,NA,NA,41.0415642196418,3.51715547382931e-10
"964",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,941.109961469979,25,0.0268030327262256,2,"log(mass)",1.435229894456,NA,NA,0.376338321977278,NA,NA,NA,58.7832752967935,4.93887411011986e-14
"965",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,931.526765286748,25,0.0686008868329365,1,"log(distrSize)",-14.1153035085656,NA,NA,NA,0.582415048188426,NA,NA,49.2000791135632,5.95103585641154e-12
"966",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,945.407317357469,25,0.0385586735830373,1,"rand",2.821724544724,NA,NA,NA,NA,-0.392838911910965,NA,63.0806311842833,5.76061673797845e-15
"967",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,892.302688880896,25,0.110831821904477,1,"log(scholarRefs) + NumberOfSubspecies",-3.23813389277484,0.847552096082199,0.187814987766102,NA,NA,NA,NA,9.97600270771056,0.00195881101446808
"968",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,898.36038313352,25,0.105715579973185,1,"log(scholarRefs) + log(mass)",-4.34856267918991,0.968721277443174,NA,0.314999831339859,NA,NA,NA,16.0336969603351,9.47503764052445e-05
"969",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,899.127688832345,25,0.139888053016899,1,"log(scholarRefs) + log(distrSize)",-9.43785669722975,0.911310002571796,NA,NA,0.224694890860704,NA,NA,16.8010026591602,6.45598672128131e-05
"970",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,900.9654939107,25,0.135497235171416,1,"log(scholarRefs) + rand",-3.35114668448854,0.997354545800136,NA,NA,NA,-0.317774359280161,NA,18.6388077375149,2.57565877149311e-05
"971",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,920.113591543997,25,0.0544589877314132,1,"NumberOfSubspecies + log(mass)",0.284696674285031,NA,0.312346059160059,0.408614306847096,NA,NA,NA,37.7869053708122,1.79032450353448e-09
"972",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,914.053617215611,25,0.0728516067850679,1,"NumberOfSubspecies + log(distrSize)",-12.5267481295626,NA,0.282316909220673,NA,0.494224605538529,NA,NA,31.7269310424257,3.7054287035416e-08
"973",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,924.671174951095,25,0.0610607251855647,1,"NumberOfSubspecies + rand",1.85228563794758,NA,0.313657611040998,NA,NA,-0.54572172098452,NA,42.3444887779095,1.83343320906507e-10
"974",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,924.606307287033,25,0.00672957338758534,2,"log(mass) + log(distrSize)",-17.6235158816153,NA,NA,0.529238780500497,0.645692709769783,NA,NA,42.2796211138478,1.89387332788203e-10
"975",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,943.051441981651,25,0.0270512598513238,2,"log(mass) + rand",1.57397959154815,NA,NA,0.36972925702485,NA,-0.230579766953627,NA,60.7247558084663,1.87085797621681e-14
"976",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,933.244817002546,25,0.0684240664691973,1,"log(distrSize) + rand",-13.895398078754,NA,NA,NA,0.581498479520768,-0.37471573498667,NA,50.9181308293611,2.52070705618681e-12
"977",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,890.663158343521,25,0.087022422397332,1,"log(scholarRefs) + NumberOfSubspecies + log(mass)",-4.14268296217542,0.814624406509868,0.194606631392724,0.340276373468402,NA,NA,NA,8.33647217033615,0.00444643624978209
"978",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,892.30811353542,25,0.113347183801267,1,"log(scholarRefs) + NumberOfSubspecies + log(distrSize)",-8.8984069431875,0.764123109013911,0.186598353488069,NA,0.215162742572786,NA,NA,9.98142736223497,0.00195350527665343
"979",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,893.87436456583,25,0.114709104970082,1,"log(scholarRefs) + NumberOfSubspecies + rand",-3.01496943106123,0.844758850640086,0.190209922241307,NA,NA,-0.410979507707771,NA,11.5476783926448,8.92704037003123e-04
"980",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,897.19040403633,25,0.0960485057271602,1,"log(scholarRefs) + log(mass) + log(distrSize)",-11.7847626337589,0.851959196268205,NA,0.376860723704644,0.277002256059851,NA,NA,14.8637178631444,1.70074294008842e-04
"981",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,900.34816263055,25,0.108847942882373,1,"log(scholarRefs) + log(mass) + rand",-4.23282141399235,0.969270226774738,NA,0.307867461903553,NA,-0.183147413719679,NA,18.0214764573647,3.50703508386151e-05
"982",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,900.915372029842,25,0.143980385617962,1,"log(scholarRefs) + log(distrSize) + rand",-9.2742276259568,0.911165233939263,NA,NA,0.224804376829548,-0.316821166876485,NA,18.5886858566572,2.64102282388276e-05
"983",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,907.026787837351,25,0.028725913963657,2,"NumberOfSubspecies + log(mass) + log(distrSize)",-16.1305378572292,NA,0.278469379929159,0.516074226904158,0.563757559775665,NA,NA,24.700101664166,1.24364112087523e-06
"984",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,921.823897436638,25,0.0547294172863215,1,"NumberOfSubspecies + log(mass) + rand",0.514415550869954,NA,0.31417984251249,0.396066949539663,NA,-0.380835481461973,NA,39.4972112634524,7.61278474290116e-10
"985",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,915.4239200879,25,0.0728396882440431,1,"NumberOfSubspecies + log(distrSize) + rand",-12.2127156351284,NA,0.284949624620133,NA,0.492221254362773,-0.513204766838658,NA,33.0972339147146,1.8675875641656e-08
"986",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,926.64130333582,25,0.00725670371800957,2,"log(mass) + log(distrSize) + rand",-17.5073564740522,NA,NA,0.525239474307922,0.644592757420732,-0.140980514785695,NA,44.314617162635,6.84631930681415e-11
"987",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,889.255586159132,25,0.0713751004339638,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-11.6763792690558,0.694311104003105,0.19573989854744,0.404974600748563,0.280687221961159,NA,NA,6.92889998594717,0.00898798805008532
"988",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,892.549242777205,25,0.0901437706539371,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + rand",-3.9685274848171,0.813433221956021,0.196036412001204,0.330571427839337,NA,-0.269988732496653,NA,10.22255660402,0.0017316257649435
"989",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,893.901668925806,25,0.116694355042857,1,"log(scholarRefs) + NumberOfSubspecies + log(distrSize) + rand",-8.67281816869347,0.761264925180347,0.18897264990131,NA,0.215045226072085,-0.408434692124009,NA,11.5749827526209,8.80599495508612e-04
"990",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,899.23118296771,25,0.0987457678615784,1,"log(scholarRefs) + log(mass) + log(distrSize) + rand",-11.6594914618284,0.85291256671032,NA,0.370579759531138,0.275884484896583,-0.149852767650015,NA,16.9044967945246,6.13040493991827e-05
"991",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,908.892031356054,25,0.0291756531645992,2,"NumberOfSubspecies + log(mass) + log(distrSize) + rand",-15.8823793557322,NA,0.280070306477849,0.50680759374367,0.561212394542203,-0.295246719976058,NA,26.5653451828683,4.89398450207877e-07
"992",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,891.216005355225,25,0.0739024080173947,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize) + rand",-11.4729604712124,0.693938899790637,0.196968039529406,0.396041479683411,0.278781248065413,-0.234273884754157,NA,8.88931918203934,0.00337258471028897
"993",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,885.469152669305,25,0.103406376041755,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies",-0.45431725820064,0.431042620865569,-0.785256437291269,NA,NA,NA,0.13989891289006,3.14246649611971,0.0596864943608801
"994",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,883.714994258918,25,0.0788717949201337,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass)",-1.34822843836686,0.398342819997801,-0.778542287272094,0.335521432618832,NA,NA,0.139902860862221,1.38830808573277,0.143478467960921
"995",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,885.506407394033,25,0.108256484069502,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(distrSize)",-5.99362917888643,0.35318652331324,-0.780263718947991,NA,0.20974450892233,NA,0.138995974392246,3.17972122084814,0.058584983374199
"996",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,886.482661643631,25,0.108159783455564,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + rand",-0.0354333817307553,0.412250245304665,-0.815774735713283,NA,NA,-0.589379815891153,0.144784983520964,4.15597547044592,0.0359579889187421
"997",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,882.326686173185,25,0.0671107702923551,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-8.7182590470902,0.28539445379332,-0.769533851545732,0.399380460994328,0.273445306218036,NA,0.138758678206531,0,0.287246007547435
"998",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,885.207733891938,25,0.0833647773276128,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + rand",-0.981743831923108,0.385047157475553,-0.802083002949257,0.319250494376535,NA,-0.450625772509605,0.143634009648822,2.8810477187526,0.0680209100320239
"999",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,886.535936427179,25,0.112539455674067,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(distrSize) + rand",-5.57225940400811,0.334249884351873,-0.811064185655054,NA,0.20965306081113,-0.587338441416584,0.143918082617381,4.20925025399379,0.0350128063667251
"1000",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,882.326686173185,25,0.0671107702923551,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-8.7182590470902,0.28539445379332,-0.769533851545732,0.399380460994328,0.273445306218036,NA,0.138758678206531,0,0.287246007547435
"1001",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,943.715459427767,26,0.0380900560722205,1,"1",2.61998566526548,NA,NA,NA,NA,NA,NA,61.3887732545819,1.41021458360059e-14
"1002",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,899.196981256046,26,0.131214805862416,1,"log(scholarRefs)",-3.5179838009237,0.99741067342471,NA,NA,NA,NA,NA,16.8702950828612,6.55163822246996e-05
"1003",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,923.368250392827,26,0.0602938618125976,1,"NumberOfSubspecies",1.58032939909009,NA,0.3109119722634,NA,NA,NA,NA,41.0415642196418,3.69509411600887e-10
"1004",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,941.109961469979,26,0.0268030327262256,2,"log(mass)",1.435229894456,NA,NA,0.376338321977278,NA,NA,NA,58.7832752967935,5.18873982108704e-14
"1005",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,931.526765286748,26,0.0686008868329365,1,"log(distrSize)",-14.1153035085656,NA,NA,NA,0.582415048188426,NA,NA,49.2000791135632,6.25210848391721e-12
"1006",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,945.750916773048,26,0.0385843193302611,1,"rand",2.64682156175324,NA,NA,NA,NA,-0.051719850817374,NA,63.4242305998631,5.09672562954001e-15
"1007",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,892.302688880896,26,0.110831821904477,1,"log(scholarRefs) + NumberOfSubspecies",-3.23813389277484,0.847552096082199,0.187814987766102,NA,NA,NA,NA,9.97600270771056,0.00205791046423489
"1008",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,898.36038313352,26,0.105715579973185,1,"log(scholarRefs) + log(mass)",-4.34856267918991,0.968721277443174,NA,0.314999831339859,NA,NA,NA,16.0336969603351,9.95439527623326e-05
"1009",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,899.127688832345,26,0.139888053016899,1,"log(scholarRefs) + log(distrSize)",-9.43785669722975,0.911310002571796,NA,NA,0.224694890860704,NA,NA,16.8010026591602,6.78260563809118e-05
"1010",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,901.165615385838,26,0.132916430388896,1,"log(scholarRefs) + rand",-3.42953103529148,0.998124403573256,NA,NA,NA,-0.178610291712332,NA,18.8389292126527,2.44831017911879e-05
"1011",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,920.113591543997,26,0.0544589877314132,1,"NumberOfSubspecies + log(mass)",0.284696674285031,NA,0.312346059160059,0.408614306847096,NA,NA,NA,37.7869053708122,1.8808999454193e-09
"1012",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,914.053617215611,26,0.0728516067850679,1,"NumberOfSubspecies + log(distrSize)",-12.5267481295626,NA,0.282316909220673,NA,0.494224605538529,NA,NA,31.7269310424257,3.89289239603611e-08
"1013",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,925.42846229168,26,0.0599380117009991,1,"NumberOfSubspecies + rand",1.56365782734076,NA,0.311009748686338,NA,NA,0.0319532066683584,NA,43.1017761184947,1.31903456101452e-10
"1014",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,924.606307287033,26,0.00672957338758534,2,"log(mass) + log(distrSize)",-17.6235158816153,NA,NA,0.529238780500497,0.645692709769783,NA,NA,42.2796211138478,1.98968747398132e-10
"1015",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,943.168395194392,26,0.0273950696426671,2,"log(mass) + rand",1.45583758579138,NA,NA,0.376966977120959,NA,-0.0438223076601631,NA,60.8417090212066,1.85386749806759e-14
"1016",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,933.534538322997,26,0.0705114931118878,1,"log(distrSize) + rand",-14.0891782488471,NA,NA,NA,0.584199258258448,-0.149508355103478,NA,51.2078521498116,2.29110044579845e-12
"1017",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,890.663158343521,26,0.087022422397332,1,"log(scholarRefs) + NumberOfSubspecies + log(mass)",-4.14268296217542,0.814624406509868,0.194606631392724,0.340276373468402,NA,NA,NA,8.33647217033615,0.00467138872478962
"1018",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,892.30811353542,26,0.113347183801267,1,"log(scholarRefs) + NumberOfSubspecies + log(distrSize)",-8.8984069431875,0.764123109013911,0.186598353488069,NA,0.215162742572786,NA,NA,9.98142736223497,0.00205233630047504
"1019",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,894.358493688498,26,0.111816506693036,1,"log(scholarRefs) + NumberOfSubspecies + rand",-3.19122194776057,0.84834816156998,0.187306435324647,NA,NA,-0.0965022217120172,NA,12.0318075153131,7.36231056883016e-04
"1020",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,897.19040403633,26,0.0960485057271602,1,"log(scholarRefs) + log(mass) + log(distrSize)",-11.7847626337589,0.851959196268205,NA,0.376860723704644,0.277002256059851,NA,NA,14.8637178631444,1.7867863043092e-04
"1021",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,900.333674035845,26,0.108343362211382,1,"log(scholarRefs) + log(mass) + rand",-4.25841293290693,0.969781545358736,NA,0.316416516764666,NA,-0.19318569235878,NA,18.0069878626597,3.7112499691241e-05
"1022",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,901.094873325084,26,0.142189360080186,1,"log(scholarRefs) + log(distrSize) + rand",-9.37562928849204,0.911636310545659,NA,NA,0.226047216253069,-0.198253569409852,NA,18.7681871518984,2.53645920359777e-05
"1023",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,907.026787837351,26,0.028725913963657,2,"NumberOfSubspecies + log(mass) + log(distrSize)",-16.1305378572292,NA,0.278469379929159,0.516074226904158,0.563757559775665,NA,NA,24.700101664166,1.30655895719319e-06
