"","log.scholarRefs.","log.Nm.","log.mass.","log.distrSize.","rand","AIC","boot","lambda","attempt","predictors","beta (Intercept)","beta log(scholarRefs)","beta log(Nm)","beta log(mass)","beta log(distrSize)","beta rand","dAIC","weight"
"116",TRUE,FALSE,TRUE,TRUE,FALSE,128.006406634075,4,NA,5,"log(scholarRefs) + log(mass) + log(distrSize)",-21.9242759264947,1.24265718381491,NA,0.544761769062328,0.542807942828192,NA,58.0771737844097,1.09478527579116e-13
"117",TRUE,FALSE,TRUE,FALSE,TRUE,73.1930720822591,4,-7.37189409159505,2,"log(scholarRefs) + log(mass) + rand",-9.50594341582588,1.54621940280109,NA,-0.0999044233493648,NA,3.56937104833289,3.2638392325938,0.0874768856826101
"118",TRUE,FALSE,FALSE,TRUE,TRUE,129.719620126608,4,0.291062221419431,1,"log(scholarRefs) + log(distrSize) + rand",-22.6325817582157,1.51926247948541,NA,NA,0.520860459272355,2.21286285115867,59.7903872769423,4.64846285252246e-14
"119",FALSE,TRUE,TRUE,TRUE,FALSE,129.031354972017,4,NA,5,"log(Nm) + log(mass) + log(distrSize)",-34.031397864628,NA,0.632384154921858,0.541389300012822,1.25745087858061,NA,59.1021221223519,6.55789175764007e-14
"120",FALSE,TRUE,TRUE,FALSE,TRUE,99.4892997381671,4,-4.75494766014852,1,"log(Nm) + log(mass) + rand",-2.6890876741121,NA,0.0437630333621913,0.266446665248631,NA,9.4953051614609,29.5600668885017,1.70506142906078e-07
"121",FALSE,TRUE,FALSE,TRUE,TRUE,132.42000122875,4,-0.0547905227137016,1,"log(Nm) + log(distrSize) + rand",-27.375133484634,NA,0.689035569802878,NA,1.07228640697116,0.789436240687799,62.4907683790849,1.20483911623126e-14
"122",FALSE,FALSE,TRUE,TRUE,TRUE,72.4401071747567,4,-6.79777800634478,3,"log(mass) + log(distrSize) + rand",-39.5351917323557,NA,NA,-0.231375585002995,1.39969296105996,5.78878066438326,2.51087432509136,0.127466941495418
"123",TRUE,TRUE,TRUE,TRUE,FALSE,130.006532297809,4,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",-24.6938602066726,0.941931597288464,0.395599298788861,0.487884870060056,0.709023409935014,NA,60.0772994481441,4.02723690784362e-14
"124",TRUE,TRUE,TRUE,FALSE,TRUE,130.859682000073,4,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + rand",-11.9226019617415,1.73797641695263,0.0485832380189385,0.596291572902383,NA,2.80930357608182,60.9304491504073,2.62874266798447e-14
"125",TRUE,TRUE,FALSE,TRUE,TRUE,132.601812548346,4,0.204941730151985,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",-22.8000262386136,1.28015609787658,0.256792717793052,NA,0.590162839021323,1.73345320354811,62.6725796986809,1.10014323474281e-14
"126",TRUE,FALSE,TRUE,TRUE,TRUE,128.387008926118,4,NA,5,"log(scholarRefs) + log(mass) + log(distrSize) + rand",-28.6308471260575,1.10324167908603,NA,0.863187487721305,0.701943855224949,3.64862965979118,58.4577760764522,9.05070084223355e-14
"127",FALSE,TRUE,TRUE,TRUE,TRUE,74.6343431600267,4,-6.59785340952835,3,"log(Nm) + log(mass) + log(distrSize) + rand",-43.4685111006412,NA,-0.142012559204524,0.0347795005040239,1.50668316981463,5.67436326621924,4.70511031036139,0.0425525190743799
"128",TRUE,TRUE,TRUE,TRUE,TRUE,131.648359472782,4,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",-29.2750087486167,0.95861410053977,0.213517649346691,0.792099582085522,0.771470634114833,3.18583176703776,61.719126623117,1.77210290361063e-14
"129",FALSE,FALSE,FALSE,FALSE,FALSE,136.227834018181,5,NA,5,"1",3.75,NA,NA,NA,NA,NA,66.2986011685155,2.37096241124983e-15
"130",TRUE,FALSE,FALSE,FALSE,FALSE,126.622916417573,5,0.131477220278644,1,"log(scholarRefs)",-9.15043640401255,1.87639760036752,NA,NA,NA,NA,56.693683567908,2.88805876186687e-13
"131",FALSE,TRUE,FALSE,FALSE,FALSE,108.111031116915,5,-2.99444976980503,1,"log(Nm)",4.14122834114192,NA,-0.170143620872812,NA,NA,NA,38.1817982672497,3.02280995082888e-09
"132",FALSE,FALSE,TRUE,FALSE,FALSE,105.623902307338,5,-3.90834174352544,1,"log(mass)",6.09081422842784,NA,NA,-0.522753137561699,NA,NA,35.6946694576728,1.04829617727763e-08
"133",FALSE,FALSE,FALSE,TRUE,FALSE,104.876158430547,5,-0.175794896345951,1,"log(distrSize)",-4.03800856182109,NA,NA,NA,0.288799162390233,NA,34.9469255808817,1.5235423185878e-08
"134",FALSE,FALSE,FALSE,FALSE,TRUE,107.623464379795,5,-0.175794896345934,1,"rand",2.93055885990645,NA,NA,NA,NA,1.62367319863168,37.6942315301301,3.85731063761205e-09
"135",TRUE,TRUE,FALSE,FALSE,FALSE,128.805537435789,5,0.0379208558878727,1,"log(scholarRefs) + log(Nm)",-7.93354112106272,1.67180921221808,0.264442694651069,NA,NA,NA,58.8763045861236,9.69741302627296e-14
"136",TRUE,FALSE,TRUE,FALSE,FALSE,70.8682175741771,5,-7.73784844517918,1,"log(scholarRefs) + log(mass)",-7.12550686271398,1.71876392562251,NA,-0.500248053308427,NA,NA,0.938984724511712,0.36947499275365
"137",TRUE,FALSE,FALSE,TRUE,FALSE,128.107409038409,5,0.229633632727277,1,"log(scholarRefs) + log(distrSize)",-19.8614415645751,1.53293314601357,NA,NA,0.463916724204128,NA,58.1781761887441,1.37484123268341e-13
"138",TRUE,FALSE,FALSE,FALSE,TRUE,128.056251670762,5,0.475623507602777,1,"log(scholarRefs) + rand",-11.2571037352958,2.34611346874182,NA,NA,NA,-2.63718883285552,58.1270188210966,1.41046147931424e-13
"139",FALSE,TRUE,TRUE,FALSE,FALSE,108.145542736284,5,-4.00646439720286,1,"log(Nm) + log(mass)",6.45274268387384,NA,0.0675475014553092,-0.631729658459482,NA,NA,38.2163098866189,2.97109638056058e-09
"140",FALSE,TRUE,FALSE,TRUE,FALSE,101.011247659823,5,-0.175794896345958,1,"log(Nm) + log(distrSize)",-11.4828339663351,NA,0.82921919399992,NA,0.513606919754102,NA,31.0820148101581,1.05222649296868e-07
"141",FALSE,TRUE,FALSE,FALSE,TRUE,138.544801703151,5,NA,5,"log(Nm) + rand",2.55693830610429,NA,0.637975982567284,NA,NA,1.11982070004434,68.6155688534854,7.44391711259216e-16
"142",FALSE,FALSE,TRUE,TRUE,FALSE,76.6608192878104,5,-6.79785977468356,2,"log(mass) + log(distrSize)",-40.8450276965271,NA,NA,-0.906320740116875,1.65298045515651,NA,6.731586438145,0.0204050455810188
"143",FALSE,FALSE,TRUE,FALSE,TRUE,87.0526600058288,5,-8.01833878868997,4,"log(mass) + rand",5.23176077881645,NA,NA,-0.937718758847341,NA,3.85629514505715,17.1234271561634,1.13025914315331e-04
"144",FALSE,FALSE,FALSE,TRUE,TRUE,133.656048446833,5,-0.0265669418533948,1,"log(distrSize) + rand",-26.4871755324706,NA,NA,NA,1.0653892359244,0.862943289618221,63.7268155971674,8.5778966614058e-15
"145",TRUE,TRUE,TRUE,FALSE,FALSE,69.9292328496654,5,-7.67188339930026,2,"log(scholarRefs) + log(Nm) + log(mass)",-10.2215019556527,1.90650205528646,-0.220103475411954,-0.0104151980290196,NA,NA,0,0.590857825067683
"146",TRUE,TRUE,FALSE,TRUE,FALSE,130.038507280016,5,0.122085415652444,1,"log(scholarRefs) + log(Nm) + log(distrSize)",-21.1728617868245,1.15475764663754,0.391971070150442,NA,0.594462054416469,NA,60.1092744303504,5.23503866156393e-14
"147",TRUE,TRUE,FALSE,FALSE,TRUE,130.690633994715,5,0.323482433202016,1,"log(scholarRefs) + log(Nm) + rand",-9.94067312321999,2.12907184892443,0.21380911175761,NA,NA,-2.34716412655314,60.76140114505,3.7784386628785e-14
"148",TRUE,FALSE,TRUE,TRUE,FALSE,128.006406634075,5,NA,5,"log(scholarRefs) + log(mass) + log(distrSize)",-21.9242759264947,1.24265718381491,NA,0.544761769062328,0.542807942828192,NA,58.0771737844097,1.44605543454688e-13
"149",TRUE,FALSE,TRUE,FALSE,TRUE,130.959192980367,5,0.458147219156011,1,"log(scholarRefs) + log(mass) + rand",-11.250456212394,2.32719457783825,NA,0.0301263108431117,NA,-2.58290677670267,61.029960130702,3.30366143554916e-14
"150",TRUE,FALSE,FALSE,TRUE,TRUE,130.188504817191,5,0.43262488559098,1,"log(scholarRefs) + log(distrSize) + rand",-18.7453475012607,1.94530402253392,NA,NA,0.354511979112961,-2.01518221140246,60.2592719675252,4.85677899963923e-14
"151",FALSE,TRUE,TRUE,TRUE,FALSE,129.031354972017,5,NA,5,"log(Nm) + log(mass) + log(distrSize)",-34.031397864628,NA,0.632384154921858,0.541389300012822,1.25745087858061,NA,59.1021221223519,8.66204106412793e-14
"152",FALSE,TRUE,TRUE,FALSE,TRUE,141.41709002241,5,NA,5,"log(Nm) + log(mass) + rand",2.21264717662961,NA,0.621999759072797,0.093249516382208,NA,1.15455948003273,71.4878571727442,1.77048415714928e-16
"153",FALSE,TRUE,FALSE,TRUE,TRUE,110.170216820692,5,-0.17579489634441,1,"log(Nm) + log(distrSize) + rand",-12.2431076204967,NA,0.849624766655668,NA,0.553067002221978,-0.695023382115732,40.2409839710263,1.07960366204541e-09
"154",FALSE,FALSE,TRUE,TRUE,TRUE,77.0701446509965,5,-6.79766240326013,1,"log(mass) + log(distrSize) + rand",-60.9931858959648,NA,NA,-0.954762233433126,2.38309148650976,-1.65214003298195,7.14091180133116,0.016628523785061
"155",TRUE,TRUE,TRUE,TRUE,FALSE,130.006532297809,5,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",-24.6938602066726,0.941931597288464,0.395599298788861,0.487884870060056,0.709023409935014,NA,60.0772994481441,5.3194064129028e-14
"156",TRUE,TRUE,TRUE,FALSE,TRUE,131.532596021468,5,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + rand",-9.15465882041846,1.79611122406812,0.2578497235815,0.330654040438415,NA,-1.59166921474103,61.6033631718031,2.48017682683169e-14
"157",TRUE,TRUE,FALSE,TRUE,TRUE,132.640892694228,5,0.238840471255666,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",-20.0199284892094,1.48754054751466,0.364058074920168,NA,0.500661393171428,-1.61362106772735,62.7116598445631,1.42501383493083e-14
"158",TRUE,FALSE,TRUE,TRUE,TRUE,130.991872289396,5,NA,5,"log(scholarRefs) + log(mass) + log(distrSize) + rand",-20.7379423233541,1.37858173285636,NA,0.529553336353708,0.486491246047771,-0.933859251611667,61.0626394397306,3.25011936972446e-14
"159",FALSE,TRUE,TRUE,TRUE,TRUE,80.8435127266848,5,-6.59804256801836,3,"log(Nm) + log(mass) + log(distrSize) + rand",-58.9535896022546,NA,-0.0707547300497702,-0.783885350699873,2.28697218187101,-1.31723563481161,10.9142798770194,0.00252044502520198
"160",TRUE,TRUE,TRUE,TRUE,TRUE,133.306051468228,5,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",-23.4494784547172,1.08486418355187,0.404110481935727,0.469944708302414,0.650698514883451,-1.02645913231339,63.3768186185627,1.02183715075098e-14
"161",FALSE,FALSE,FALSE,FALSE,FALSE,136.227834018181,6,NA,5,"1",3.75,NA,NA,NA,NA,NA,66.2986011685155,1.92241290897303e-15
"162",TRUE,FALSE,FALSE,FALSE,FALSE,126.622916417573,6,0.131477220278644,1,"log(scholarRefs)",-9.15043640401255,1.87639760036752,NA,NA,NA,NA,56.693683567908,2.34168260928221e-13
"163",FALSE,TRUE,FALSE,FALSE,FALSE,108.111031116915,6,-2.99444976980503,1,"log(Nm)",4.14122834114192,NA,-0.170143620872812,NA,NA,NA,38.1817982672497,2.45094095261608e-09
"164",FALSE,FALSE,TRUE,FALSE,FALSE,105.623902307338,6,-3.90834174352544,1,"log(mass)",6.09081422842784,NA,NA,-0.522753137561699,NA,NA,35.6946694576728,8.49974716622891e-09
"165",FALSE,FALSE,FALSE,TRUE,FALSE,104.876158430547,6,-0.175794896345951,1,"log(distrSize)",-4.03800856182109,NA,NA,NA,0.288799162390233,NA,34.9469255808817,1.23531162144235e-08
"166",FALSE,FALSE,FALSE,FALSE,TRUE,100.403688108568,6,-5.59116224671132,1,"rand",2.69961206713457,NA,NA,NA,NA,3.39878311261536,30.4744552589022,1.15600874060843e-07
"167",TRUE,TRUE,FALSE,FALSE,FALSE,128.805537435789,6,0.0379208558878727,1,"log(scholarRefs) + log(Nm)",-7.93354112106272,1.67180921221808,0.264442694651069,NA,NA,NA,58.8763045861236,7.86281212089029e-14
"168",TRUE,FALSE,TRUE,FALSE,FALSE,70.8682175741771,6,-7.73784844517918,1,"log(scholarRefs) + log(mass)",-7.12550686271398,1.71876392562251,NA,-0.500248053308427,NA,NA,0.938984724511712,0.299576025432608
"169",TRUE,FALSE,FALSE,TRUE,FALSE,128.107409038409,6,0.229633632727277,1,"log(scholarRefs) + log(distrSize)",-19.8614415645751,1.53293314601357,NA,NA,0.463916724204128,NA,58.1781761887441,1.11474248640903e-13
"170",TRUE,FALSE,FALSE,FALSE,TRUE,119.12559985892,6,NA,5,"log(scholarRefs) + rand",-3.59246026158924,1.50302893169478,NA,NA,NA,-5.59849133301562,49.1963670092544,9.94373715260075e-12
"171",FALSE,TRUE,TRUE,FALSE,FALSE,108.145542736284,6,-4.00646439720286,1,"log(Nm) + log(mass)",6.45274268387384,NA,0.0675475014553092,-0.631729658459482,NA,NA,38.2163098866189,2.40901079185893e-09
"172",FALSE,TRUE,FALSE,TRUE,FALSE,101.011247659823,6,-0.175794896345958,1,"log(Nm) + log(distrSize)",-11.4828339663351,NA,0.82921919399992,NA,0.513606919754102,NA,31.0820148101581,8.53161477233251e-08
"173",FALSE,TRUE,FALSE,FALSE,TRUE,91.5737660561214,6,-8.09791454682492,3,"log(Nm) + rand",1.24279399387692,NA,0.440722416225229,NA,NA,6.27730813533553,21.644533206456,9.55772056997727e-06
"174",FALSE,FALSE,TRUE,TRUE,FALSE,76.6608192878104,6,-6.79785977468356,2,"log(mass) + log(distrSize)",-40.8450276965271,NA,NA,-0.906320740116875,1.65298045515651,NA,6.731586438145,0.016544725823998
"175",FALSE,FALSE,TRUE,FALSE,TRUE,96.2265625871341,6,-8.180702944143,4,"log(mass) + rand",-4.22556144462225,NA,NA,1.37886130807585,NA,7.90698519011253,26.2973297374687,9.33280947280656e-07
"176",FALSE,FALSE,FALSE,TRUE,TRUE,77.3350392040556,6,-7.84721419782668,2,"log(distrSize) + rand",-29.6645639369285,NA,NA,NA,1.10657029328721,3.33280526845477,7.40580635439024,0.0118101273286906
"177",TRUE,TRUE,TRUE,FALSE,FALSE,69.9292328496654,6,-7.67188339930026,2,"log(scholarRefs) + log(Nm) + log(mass)",-10.2215019556527,1.90650205528646,-0.220103475411954,-0.0104151980290196,NA,NA,0,0.479076641994962
"178",TRUE,TRUE,FALSE,TRUE,FALSE,130.038507280016,6,0.122085415652444,1,"log(scholarRefs) + log(Nm) + log(distrSize)",-21.1728617868245,1.15475764663754,0.391971070150442,NA,0.594462054416469,NA,60.1092744303504,4.24465012781807e-14
"179",TRUE,TRUE,FALSE,FALSE,TRUE,120.832014878138,6,NA,5,"log(scholarRefs) + log(Nm) + rand",-3.10724886075617,1.39163000134495,0.3187890654073,NA,NA,-5.65791499697992,50.9027820284724,4.2364913356473e-12
"180",TRUE,FALSE,TRUE,TRUE,FALSE,128.006406634075,6,NA,5,"log(scholarRefs) + log(mass) + log(distrSize)",-21.9242759264947,1.24265718381491,NA,0.544761769062328,0.542807942828192,NA,58.0771737844097,1.17248406017459e-13
"181",TRUE,FALSE,TRUE,FALSE,TRUE,122.026626356834,6,NA,5,"log(scholarRefs) + log(mass) + rand",-3.72788054852426,1.50696122477435,NA,0.0234594555853475,NA,-5.55522117793007,52.0973935071686,2.33130843987475e-12
"182",TRUE,FALSE,FALSE,TRUE,TRUE,120.186309678679,6,NA,5,"log(scholarRefs) + log(distrSize) + rand",-14.2425207247366,1.00569957312496,NA,NA,0.507253564060151,-5.88224442468632,50.2570768290134,5.8508562099903e-12
"183",FALSE,TRUE,TRUE,TRUE,FALSE,129.031354972017,6,NA,5,"log(Nm) + log(mass) + log(distrSize)",-34.031397864628,NA,0.632384154921858,0.541389300012822,1.25745087858061,NA,59.1021221223519,7.02331655732835e-14
"184",FALSE,TRUE,TRUE,FALSE,TRUE,93.9105569351689,6,-8.0880748026938,2,"log(Nm) + log(mass) + rand",-0.288184633000206,NA,0.346824486621909,0.369169866216734,NA,6.82338364865724,23.9813240855036,2.9711640884829e-06
"185",FALSE,TRUE,FALSE,TRUE,TRUE,118.029952674598,6,NA,5,"log(Nm) + log(distrSize) + rand",-23.8312871968808,NA,0.684332763011674,NA,1.08398436702346,-6.53291185645807,48.1007198249331,1.71975428018497e-11
"186",FALSE,FALSE,TRUE,TRUE,TRUE,123.748631183194,6,NA,5,"log(mass) + log(distrSize) + rand",-25.3200813962794,NA,NA,0.240904833550437,1.12338922410228,-6.22318013395482,53.8193983335282,9.85532927433668e-13
"187",TRUE,TRUE,TRUE,TRUE,FALSE,130.006532297809,6,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",-24.6938602066726,0.941931597288464,0.395599298788861,0.487884870060056,0.709023409935014,NA,60.0772994481441,4.31305680246855e-14
"188",TRUE,TRUE,TRUE,FALSE,TRUE,71.7477934483149,6,-7.64865045411033,3,"log(scholarRefs) + log(Nm) + log(mass) + rand",-11.5823262250095,2.27888876112419,-0.303277912025025,-0.218505602754781,NA,-1.55987480763526,1.8185605986495,0.192978790571011
"189",TRUE,TRUE,FALSE,TRUE,TRUE,120.071370018963,6,NA,5,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",-18.8732111447312,0.562386328473066,0.539980666522245,NA,0.766954743411671,-6.12817367130358,50.1421371692974,6.19695375254522e-12
"190",TRUE,FALSE,TRUE,TRUE,TRUE,123.183989971383,6,NA,5,"log(scholarRefs) + log(mass) + log(distrSize) + rand",-16.3281328079255,0.984007057696059,NA,0.173154302243448,0.558982398033056,-5.59180394379707,53.2547571217176,1.30701755341801e-12
"191",FALSE,TRUE,TRUE,TRUE,TRUE,121.215911688144,6,NA,5,"log(Nm) + log(mass) + log(distrSize) + rand",-24.6045025999447,NA,0.674077236631476,0.0719062301079197,1.10020518012823,-6.40717949125971,51.2866788384789,3.49658579929433e-12
"192",TRUE,TRUE,TRUE,TRUE,TRUE,123.638137214561,6,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",-19.6245783092806,0.561667608317752,0.530283445191503,0.069285166753252,0.78298944800903,-6.00754164142884,53.7089043648956,1.04151277048904e-12
"193",FALSE,FALSE,FALSE,FALSE,FALSE,136.227834018181,7,NA,5,"1",3.75,NA,NA,NA,NA,NA,66.2986011685155,1.74193447875677e-15
"194",TRUE,FALSE,FALSE,FALSE,FALSE,126.622916417573,7,0.131477220278644,1,"log(scholarRefs)",-9.15043640401255,1.87639760036752,NA,NA,NA,NA,56.693683567908,2.12184263660238e-13
"195",FALSE,TRUE,FALSE,FALSE,FALSE,108.111031116915,7,-2.99444976980503,1,"log(Nm)",4.14122834114192,NA,-0.170143620872812,NA,NA,NA,38.1817982672497,2.22084367558666e-09
"196",FALSE,FALSE,TRUE,FALSE,FALSE,105.623902307338,7,-3.90834174352544,1,"log(mass)",6.09081422842784,NA,NA,-0.522753137561699,NA,NA,35.6946694576728,7.70178070510291e-09
"197",FALSE,FALSE,FALSE,TRUE,FALSE,104.876158430547,7,-0.175794896345951,1,"log(distrSize)",-4.03800856182109,NA,NA,NA,0.288799162390233,NA,34.9469255808817,1.11933908441599e-08
"198",FALSE,FALSE,FALSE,FALSE,TRUE,137.982503048586,7,NA,5,"rand",4.65231800152872,NA,NA,NA,NA,-2.13784040501554,68.0532701989206,7.2445310252304e-16
"199",TRUE,TRUE,FALSE,FALSE,FALSE,128.805537435789,7,0.0379208558878727,1,"log(scholarRefs) + log(Nm)",-7.93354112106272,1.67180921221808,0.264442694651069,NA,NA,NA,58.8763045861236,7.12464188595269e-14
"200",TRUE,FALSE,TRUE,FALSE,FALSE,70.8682175741771,7,-7.73784844517918,1,"log(scholarRefs) + log(mass)",-7.12550686271398,1.71876392562251,NA,-0.500248053308427,NA,NA,0.938984724511712,0.271451468763152
"201",TRUE,FALSE,FALSE,TRUE,FALSE,128.107409038409,7,0.229633632727277,1,"log(scholarRefs) + log(distrSize)",-19.8614415645751,1.53293314601357,NA,NA,0.463916724204128,NA,58.1781761887441,1.01008912442659e-13
"202",TRUE,FALSE,FALSE,FALSE,TRUE,127.934147069105,7,0.221627722930436,1,"log(scholarRefs) + rand",-8.70481546802357,1.94537998311583,NA,NA,NA,-2.23740407407175,58.0049142194401,1.10149632799979e-13
"203",FALSE,TRUE,TRUE,FALSE,FALSE,108.145542736284,7,-4.00646439720286,1,"log(Nm) + log(mass)",6.45274268387384,NA,0.0675475014553092,-0.631729658459482,NA,NA,38.2163098866189,2.18284996862507e-09
"204",FALSE,TRUE,FALSE,TRUE,FALSE,101.011247659823,7,-0.175794896345958,1,"log(Nm) + log(distrSize)",-11.4828339663351,NA,0.82921919399992,NA,0.513606919754102,NA,31.0820148101581,7.73065654211389e-08
"205",FALSE,TRUE,FALSE,FALSE,TRUE,110.476028209168,7,-3.04756671146963,1,"log(Nm) + rand",3.68814328568669,NA,-0.180213388336993,NA,NA,1.01800478004412,40.5467953595024,6.80715118609853e-10
"206",FALSE,FALSE,TRUE,TRUE,FALSE,76.6608192878104,7,-6.79785977468356,2,"log(mass) + log(distrSize)",-40.8450276965271,NA,NA,-0.906320740116875,1.65298045515651,NA,6.731586438145,0.0149914871149068
"207",FALSE,FALSE,TRUE,FALSE,TRUE,140.201741284985,7,NA,5,"log(mass) + rand",3.56964658778753,NA,NA,0.345196369455875,NA,-2.56959878048402,70.2725084353197,2.38840964669593e-16
"208",FALSE,FALSE,FALSE,TRUE,TRUE,131.297765802057,7,0.107983273874397,1,"log(distrSize) + rand",-32.0894173264073,NA,NA,NA,1.33449990796485,-3.75558112264863,61.3685329523913,2.04919140783328e-14
"209",TRUE,TRUE,TRUE,FALSE,FALSE,69.9292328496654,7,-7.67188339930026,2,"log(scholarRefs) + log(Nm) + log(mass)",-10.2215019556527,1.90650205528646,-0.220103475411954,-0.0104151980290196,NA,NA,0,0.434100352095453
"210",TRUE,TRUE,FALSE,TRUE,FALSE,130.038507280016,7,0.122085415652444,1,"log(scholarRefs) + log(Nm) + log(distrSize)",-21.1728617868245,1.15475764663754,0.391971070150442,NA,0.594462054416469,NA,60.1092744303504,3.84615728150488e-14
"211",TRUE,TRUE,FALSE,FALSE,TRUE,130.793647222292,7,0.184743117678686,1,"log(scholarRefs) + log(Nm) + rand",-8.36145625757539,1.87791484512754,0.090647857104729,NA,NA,-2.07424033513678,60.8644143726268,2.63663786627097e-14
"212",TRUE,FALSE,TRUE,TRUE,FALSE,128.006406634075,7,NA,5,"log(scholarRefs) + log(mass) + log(distrSize)",-21.9242759264947,1.24265718381491,NA,0.544761769062328,0.542807942828192,NA,58.0771737844097,1.06240984997438e-13
"213",TRUE,FALSE,TRUE,FALSE,TRUE,73.3907913714634,7,-7.73126871028916,1,"log(scholarRefs) + log(mass) + rand",-5.96763104248313,1.560017714261,NA,-0.585612378871936,NA,0.730071420171643,3.46155852179805,0.076899276834843
"214",TRUE,FALSE,FALSE,TRUE,TRUE,128.137463814533,7,0.392766154624605,1,"log(scholarRefs) + log(distrSize) + rand",-23.9863998649845,1.43252849162477,NA,NA,0.682468806670586,-3.23256063222939,58.208230964868,9.95023604394512e-14
"215",FALSE,TRUE,TRUE,TRUE,FALSE,129.031354972017,7,NA,5,"log(Nm) + log(mass) + log(distrSize)",-34.031397864628,NA,0.632384154921858,0.541389300012822,1.25745087858061,NA,59.1021221223519,6.36395917304213e-14
"216",FALSE,TRUE,TRUE,FALSE,TRUE,91.4665302424299,7,-8.04482971269912,3,"log(Nm) + log(mass) + rand",7.75578097009538,NA,0.228482033143562,-1.90923628689562,NA,6.49267252100983,21.5372973927646,9.13745879839379e-06
"217",FALSE,TRUE,FALSE,TRUE,TRUE,131.318899928831,7,0.0482916540195499,1,"log(Nm) + log(distrSize) + rand",-30.6710595102157,NA,0.605791058969361,NA,1.24925497258686,-2.63734627013885,61.3896670791655,2.02765147966131e-14
"218",FALSE,FALSE,TRUE,TRUE,TRUE,78.5999298855438,7,-6.79781235541937,3,"log(mass) + log(distrSize) + rand",-50.2908438556148,NA,NA,-0.840774780966294,1.99346320807578,-1.51277699749854,8.67069703587849,0.00568554628798332
"219",TRUE,TRUE,TRUE,TRUE,FALSE,130.006532297809,7,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",-24.6938602066726,0.941931597288464,0.395599298788861,0.487884870060056,0.709023409935014,NA,60.0772994481441,3.90814185547158e-14
