"model","percentageerror","count"
"SE3",11.9572688167,90
"SE3",6.5856127578,90
"SE3",4.2754053162,90
"SE3",2.2585266014,90
"SE3",-9.9920992242,90
"SE3",25.3957266861,90
"SE3",-11.0012975556,90
"SE3",5.1651979782,90
"SE3",2.7897652047,90
"SE3",16.9294752694,90
"SE3",8.6364188364,90
"SE3",0.3438975825,90
"SE3",0.9178682379,90
"SE3",0.3325243115,90
"SE3",-7.565185264,90
"SE3",-7.5748364011,90
"SE3",22.8022555906,90
"SE3",-8.1021482228,90
"SE3",-4.7009615928,90
"SE3",3.7567570385,90
"SE3",3.9336635989,90
"SE3",0.6370281419,90
"SE3",14.0372985061,90
"SE3",-10.0107971633,90
"SE3",3.590464956,90
"SE3",-11.3164655156,90
"SE3",1.1675941912,90
"SE3",11.6068365815,90
"SE3",11.4577578209,90
"SE3",-11.7584821874,90
"SE3",-14.5820656355,90
"SE3",8.1413343711,90
"SE3",6.6445684975,100
"SE3",-4.10754167,100
"SE3",-1.3191749565,100
"SE3",-1.0848801624,100
"SE3",11.9434185471,100
"SE3",-0.6783903783,100
"SE3",7.331181232,100
"SE3",-1.3647826384,100
"SE3",7.1892921852,100
"SE3",-6.861302269,100
"SE3",-6.2499037012,100
"SE3",11.0231926634,100
"SE3",-10.0728027624,100
"SE3",4.449477972,100
"SE3",10.1823331812,100
"SE3",31.7067654304,100
"SE3",-13.9746521006,100
"SE3",15.6453753123,100
"SE3",-4.1830868791,100
"SE3",14.3170450965,100
"SE3",-4.8216486084,100
"SE3",-16.2926241541,100
"SE3",-6.1814746767,100
"SE3",0.3303488491,100
"SE3",-3.6222026086,100
"SE3",-2.6399873594,100
"SE3",6.6395413183,100
"SE3",-1.1790768081,100
"SE3",7.2970732565,100
"SE3",6.9920862342,100
"SE3",16.1709524272,100
"SE3",6.0764962211,100
"SE3",3.7500951051,100
"SE3",-3.9071369044,100
"SE3",-10.1321049987,100
"SE3",13.0533367504,100
"SE3",-14.2381633908,100
"SE3",-5.273597818,100
"SE3",-8.9449302978,100
"SE3",16.7218012151,100
"SE3",7.0837549565,100
"SE3",10.2768646483,100
"SE3",-2.4397064961,100
"SE3",-1.8023564519,100
"SE3",1.7285318945,100
"SE3",4.8362292889,100
"SE3",4.999724933,100
"SE3",-5.7181318028,100
"SE3",23.0698568512,100
"SE3",20.3705802322,100
"SE3",-6.2852454831,100
"SE3",-3.1642685249,100
"SE3",-6.5654797594,100
"SE3",-8.4037083073,100
"SE3",3.8696640255,100
"SE3",-0.8490355933,100
"SE3",-22.8315490357,100
"SE3",-7.9886857786,100
"SE3",-0.4327136094,100
"SE3",-8.8230890199,100
"SE3",7.0249878749,100
"SE3",-1.7362424437,100
"SE3",2.2097579953,100
"SE3",9.0210491325,100
"SE3",-13.009376059,100
"SE3",12.2756591596,100
"SE3",-1.9836059207,100
"SE3",-9.9410580867,100
"SE3",12.6990770542,100
"SE3",-0.1382320663,100
"SE3",5.1217047342,100
"SE3",-1.4833371638,100
"SE3",-10.0173594913,100
"SE3",24.0327529064,100
"SE3",0.1841665911,100
"SE3",3.7943654174,100
"SE3",10.8855109091,100
"SE3",-11.5969091584,100
"SE3",3.6797212414,100
"SE3",-16.861743989,100
"SE3",-6.7680265365,100
"SE3",-2.5115999763,100
"SE3",5.8189723928,100
"SE3",-3.2400651119,100
"SE3",-3.2164690655,100
"SE3",-10.654916737,100
"SE3",-2.1671492825,100
"SE3",-7.8852795473,100
"SE3",4.8197134501,100
"SE3",-6.3546862339,100
"SE3",21.6326180706,100
"SE3",1.901287104,100
"SE3",8.9627611811,100
"SE3",11.065163696,100
"SE3",-7.3992487133,100
"SE3",-9.8739637175,100
"SE3",-12.9363911686,100
"SE3",7.5040903726,100
"SE3",-5.3675110976,100
"SE3",1.2373162372,100
