"transmission","dispersal","singleInf","doubleInf","nExtantDis","nColonies","maxDistance","meanK","nPathogens","nEvents","file"
2,0.1,149.463636363636,0,1,10,100,8.8,2,5e+05,"150327b_763.RData"
5,0.1,148.236363636364,0,1,10,100,9,2,5e+05,"150327b_764.RData"
5,0.1,7.83636363636364,34.3090909090909,2,10,100,8,2,5e+05,"150327b_767.RData"
10,0.1,137.727272727273,0,1,10,100,8.4,2,5e+05,"150327b_768.RData"
2,0.1,154.009090909091,0,1,10,100,9,2,5e+05,"150327b_769.RData"
2,0.001,140.090909090909,0,1,10,100,8.6,2,5e+05,"150327b_76.RData"
10,0.1,145.245454545455,0,1,10,100,8.6,2,5e+05,"150327b_771.RData"
2,0.1,140.854545454545,0,1,10,100,8.8,2,5e+05,"150327b_772.RData"
5,0.1,7.67272727272727,34.5363636363636,2,10,100,9,2,5e+05,"150327b_773.RData"
10,0.1,4.2,35.7454545454545,2,10,100,8.8,2,5e+05,"150327b_774.RData"
2,0.1,142.590909090909,0,1,10,100,8.4,2,5e+05,"150327b_775.RData"
5,0.1,142.263636363636,0,1,10,100,8.6,2,5e+05,"150327b_776.RData"
2,0.1,149.090909090909,0,1,10,100,8.8,2,5e+05,"150327b_778.RData"
5,0.1,144.627272727273,0,1,10,100,8.6,2,5e+05,"150327b_779.RData"
5,0.001,145.636363636364,0,1,10,100,9,2,5e+05,"150327b_77.RData"
10,0.1,143.581818181818,0,1,10,100,9,2,5e+05,"150327b_780.RData"
2,0.1,147.172727272727,0,1,10,100,9,2,5e+05,"150327b_781.RData"
5,0.1,139.018181818182,0,1,10,100,8.6,2,5e+05,"150327b_782.RData"
10,0.1,3.95454545454545,33.9181818181818,2,10,100,8.8,2,5e+05,"150327b_783.RData"
5,0.1,7.5,35.4545454545455,2,10,100,9,2,5e+05,"150327b_785.RData"
10,0.1,140.145454545455,0,1,10,100,9,2,5e+05,"150327b_786.RData"
2,0.1,142.772727272727,0,1,10,100,8.8,2,5e+05,"150327b_787.RData"
5,0.1,139.145454545455,0,1,10,100,8,2,5e+05,"150327b_788.RData"
10,0.1,143.518181818182,0,1,10,100,8.6,2,5e+05,"150327b_789.RData"
10,0.001,115.781818181818,6.67272727272727,2,10,100,9,2,5e+05,"150327b_78.RData"
2,0.1,16.7272727272727,32.2,2,10,100,9,2,5e+05,"150327b_790.RData"
5,0.1,7.32727272727273,35.5272727272727,2,10,100,9,2,5e+05,"150327b_791.RData"
2,0.1,144.181818181818,0,1,10,100,8.6,2,5e+05,"150327b_793.RData"
5,0.1,7.41818181818182,37.0181818181818,2,10,100,8.6,2,5e+05,"150327b_794.RData"
10,0.1,4.25454545454545,35.3272727272727,2,10,100,8.2,2,5e+05,"150327b_795.RData"
2,0.1,142.845454545455,0,1,10,100,9,2,5e+05,"150327b_796.RData"
5,0.1,7.33636363636364,36.5272727272727,2,10,100,8.6,2,5e+05,"150327b_797.RData"
2,0.1,138.336363636364,0,1,10,100,8.6,2,5e+05,"150327b_799.RData"
2,0.001,144.272727272727,0,1,10,100,9,2,5e+05,"150327b_79.RData"
5,0.1,140.845454545455,0,1,10,100,8.8,2,5e+05,"150327b_800.RData"
10,0.1,142.054545454545,0,1,10,100,8.4,2,5e+05,"150327b_801.RData"
2,0.1,142.090909090909,0,1,10,100,9,2,5e+05,"150327b_802.RData"
5,0.1,7.14545454545455,38.5636363636364,2,10,100,8.6,2,5e+05,"150327b_803.RData"
10,0.1,4.13636363636364,36.4454545454545,2,10,100,9,2,5e+05,"150327b_804.RData"
2,0.1,15.9,35.7,2,10,100,8.4,2,5e+05,"150327b_805.RData"
5,0.1,142.145454545455,0,1,10,100,8.8,2,5e+05,"150327b_806.RData"
2,0.1,142.509090909091,0,1,10,100,8.6,2,5e+05,"150327b_808.RData"
10,0.1,141.618181818182,0,1,10,100,8.6,2,5e+05,"150327b_813.RData"
2,0.1,140.990909090909,0,1,10,100,8.6,2,5e+05,"150327b_814.RData"
5,0.1,145.327272727273,0,1,10,100,8.6,2,5e+05,"150327b_815.RData"
10,0.1,4.01818181818182,32.1545454545455,2,10,100,8.6,2,5e+05,"150327b_816.RData"
2,0.1,144.7,0,1,10,100,8.8,2,5e+05,"150327b_817.RData"
5,0.1,140.645454545455,0,1,10,100,8.2,2,5e+05,"150327b_818.RData"
2,0.1,16.1363636363636,33.5454545454545,2,10,100,9,2,5e+05,"150327b_820.RData"
5,0.1,7.65454545454545,34.7818181818182,2,10,100,9,2,5e+05,"150327b_821.RData"
10,0.1,144.672727272727,0,1,10,100,8.2,2,5e+05,"150327b_822.RData"
2,0.1,145.554545454545,0,1,10,100,9,2,5e+05,"150327b_823.RData"
5,0.1,139.009090909091,0,1,10,100,9,2,5e+05,"150327b_824.RData"
10,0.1,145.190909090909,0,1,10,100,9,2,5e+05,"150327b_825.RData"
2,0.1,144.763636363636,0,1,10,100,9,2,5e+05,"150327b_826.RData"
5,0.1,143.618181818182,0,1,10,100,8.4,2,5e+05,"150327b_827.RData"
10,0.1,135.245454545455,0,1,10,100,8.8,2,5e+05,"150327b_828.RData"
2,0.1,148.909090909091,0,1,10,100,9,2,5e+05,"150327b_829.RData"
2,0.001,147.081818181818,0,1,10,100,9,2,5e+05,"150327b_82.RData"
10,0.1,3.97272727272727,35.8818181818182,2,10,100,8.6,2,5e+05,"150327b_831.RData"
2,0.1,140.181818181818,0,1,10,100,8.4,2,5e+05,"150327b_832.RData"
5,0.1,138.4,0,1,10,100,9,2,5e+05,"150327b_833.RData"
10,0.1,137.454545454545,0,1,10,100,9,2,5e+05,"150327b_834.RData"
5,0.1,140.718181818182,0,1,10,100,8.4,2,5e+05,"150327b_836.RData"
10,0.1,4.02727272727273,36.2090909090909,2,10,100,9,2,5e+05,"150327b_837.RData"
2,0.1,137.718181818182,0,1,10,100,9,2,5e+05,"150327b_838.RData"
5,0.1,144.945454545455,0,1,10,100,8,2,5e+05,"150327b_839.RData"
2,0.1,141.972727272727,0,1,10,100,8.4,2,5e+05,"150327b_841.RData"
5,0.1,136.990909090909,0,1,10,100,8.8,2,5e+05,"150327b_842.RData"
10,0.1,146.154545454545,0,1,10,100,9,2,5e+05,"150327b_843.RData"
2,0.1,141.981818181818,0,1,10,100,8.6,2,5e+05,"150327b_844.RData"
2,0.1,139.545454545455,0,1,10,100,8.6,2,5e+05,"150327b_847.RData"
10,0.001,141.490909090909,0,1,10,100,9,2,5e+05,"150327b_84.RData"
2,0.1,16.4181818181818,30.3727272727273,2,10,100,8.8,2,5e+05,"150327b_850.RData"
5,0.1,7.02727272727273,36.3181818181818,2,10,100,8.8,2,5e+05,"150327b_851.RData"
10,0.1,3.92727272727273,35.0636363636364,2,10,100,8.8,2,5e+05,"150327b_852.RData"
2,0.1,144.309090909091,0,1,10,100,8.6,2,5e+05,"150327b_853.RData"
5,0.1,7.17272727272727,36.7,2,10,100,8.4,2,5e+05,"150327b_854.RData"
10,0.1,3.78181818181818,38.5181818181818,2,10,100,7.8,2,5e+05,"150327b_855.RData"
2,0.1,143.836363636364,0,1,10,100,9,2,5e+05,"150327b_856.RData"
5,0.1,143.454545454545,0,1,10,100,9,2,5e+05,"150327b_857.RData"
10,0.1,135.509090909091,0,1,10,100,8.6,2,5e+05,"150327b_858.RData"
2,0.1,139.481818181818,0,1,10,100,9,2,5e+05,"150327b_859.RData"
2,0.001,145.2,0,1,10,100,9,2,5e+05,"150327b_85.RData"
5,0.1,147.918181818182,0,1,10,100,9,2,5e+05,"150327b_860.RData"
10,0.1,148.4,0,1,10,100,8.8,2,5e+05,"150327b_861.RData"
2,0.1,145.409090909091,0,1,10,100,8.8,2,5e+05,"150327b_862.RData"
10,0.1,139.472727272727,0,1,10,100,9,2,5e+05,"150327b_864.RData"
2,0.1,142.590909090909,0,1,10,100,8.6,2,5e+05,"150327b_865.RData"
5,0.1,138.509090909091,0,1,10,100,9,2,5e+05,"150327b_866.RData"
10,0.1,4.55454545454545,34.2454545454545,2,10,100,8.8,2,5e+05,"150327b_867.RData"
2,0.1,145.836363636364,0,1,10,100,9,2,5e+05,"150327b_868.RData"
5,0.1,7.51818181818182,35.5363636363636,2,10,100,9,2,5e+05,"150327b_869.RData"
5,0.001,142.445454545455,0,1,10,100,9,2,5e+05,"150327b_86.RData"
10,0.1,3.66363636363636,37.9272727272727,2,10,100,8.6,2,5e+05,"150327b_870.RData"
2,0.1,143.581818181818,0,1,10,100,8.8,2,5e+05,"150327b_871.RData"
5,0.1,7.51818181818182,36.5454545454545,2,10,100,8.4,2,5e+05,"150327b_872.RData"
2,0.1,142.127272727273,0,1,10,100,9,2,5e+05,"150327b_874.RData"
5,0.1,145.636363636364,0,1,10,100,9,2,5e+05,"150327b_875.RData"
10,0.1,146.036363636364,0,1,10,100,8.4,2,5e+05,"150327b_876.RData"
2,0.1,136.145454545455,0,1,10,100,8.8,2,5e+05,"150327b_877.RData"
10,0.1,3.91818181818182,37.4363636363636,2,10,100,9,2,5e+05,"150327b_879.RData"
10,0.001,23.9363636363636,31.3454545454545,2,10,100,9,2,5e+05,"150327b_87.RData"
2,0.1,135.836363636364,0,1,10,100,8.8,2,5e+05,"150327b_880.RData"
10,0.1,138.590909090909,0,1,10,100,8.8,2,5e+05,"150327b_882.RData"
2,0.1,139.127272727273,0,1,10,100,8.6,2,5e+05,"150327b_883.RData"
5,0.1,7.57272727272727,33.3909090909091,2,10,100,9,2,5e+05,"150327b_884.RData"
10,0.1,142.836363636364,0,1,10,100,9,2,5e+05,"150327b_885.RData"
10,0.1,137.927272727273,0,1,10,100,8.6,2,5e+05,"150327b_888.RData"
2,0.001,137.3,0,1,10,100,8.4,2,5e+05,"150327b_88.RData"
5,0.1,143.490909090909,0,1,10,100,8.8,2,5e+05,"150327b_890.RData"
5,0.1,140.909090909091,0,1,10,100,9,2,5e+05,"150327b_893.RData"
10,0.1,144.790909090909,0,1,10,100,8.8,2,5e+05,"150327b_894.RData"
5,0.1,146.136363636364,0,1,10,100,9,2,5e+05,"150327b_896.RData"
10,0.1,4.13636363636364,34.8636363636364,2,10,100,8.8,2,5e+05,"150327b_897.RData"
2,0.1,16.9,32.3727272727273,2,10,100,9,2,5e+05,"150327b_898.RData"
5,0.001,7.93636363636364,34.4727272727273,2,10,100,9,2,5e+05,"150327b_89.RData"
10,0.1,137.381818181818,0,1,10,100,9,2,5e+05,"150327b_900.RData"
2,0.1,141.109090909091,0,1,10,100,9,2,5e+05,"150327b_901.RData"
10,0.1,143.654545454545,0,1,10,100,9,2,5e+05,"150327b_903.RData"
2,0.1,145.727272727273,0,1,10,100,9,2,5e+05,"150327b_904.RData"
5,0.1,141.363636363636,0,1,10,100,8.8,2,5e+05,"150327b_905.RData"
10,0.1,146.7,0,1,10,100,8.4,2,5e+05,"150327b_906.RData"
2,0.1,147.072727272727,0,1,10,100,9,2,5e+05,"150327b_907.RData"
5,0.1,146.8,0,1,10,100,9,2,5e+05,"150327b_908.RData"
2,0.1,140.936363636364,0,1,10,100,8.6,2,5e+05,"150327b_910.RData"
5,0.1,138.327272727273,0,1,10,100,8.6,2,5e+05,"150327b_911.RData"
10,0.1,139.681818181818,0,1,10,100,8.6,2,5e+05,"150327b_912.RData"
2,0.1,147.954545454545,0,1,10,100,8.4,2,5e+05,"150327b_913.RData"
10,0.1,3.98181818181818,37.2272727272727,2,10,100,9,2,5e+05,"150327b_915.RData"
2,0.1,147.109090909091,0,1,10,100,7.6,2,5e+05,"150327b_916.RData"
10,0.1,140.872727272727,0,1,10,100,8.6,2,5e+05,"150327b_918.RData"
2,0.1,139.309090909091,0,1,10,100,8.8,2,5e+05,"150327b_919.RData"
2,0.001,143.572727272727,0,1,10,100,9,2,5e+05,"150327b_91.RData"
5,0.1,139.690909090909,0,1,10,100,9,2,5e+05,"150327b_920.RData"
10,0.1,144.145454545455,0,1,10,100,9,2,5e+05,"150327b_921.RData"
2,0.1,147.145454545455,0,1,10,100,8.6,2,5e+05,"150327b_922.RData"
5,0.1,7.62727272727273,35.5272727272727,2,10,100,9,2,5e+05,"150327b_923.RData"
10,0.1,3.75454545454545,37,2,10,100,8.6,2,5e+05,"150327b_924.RData"
2,0.1,144.418181818182,0,1,10,100,8.6,2,5e+05,"150327b_925.RData"
5,0.1,140.872727272727,0,1,10,100,8.8,2,5e+05,"150327b_926.RData"
10,0.1,144.390909090909,0,1,10,100,8.8,2,5e+05,"150327b_927.RData"
2,0.1,133.427272727273,0,1,10,100,9,2,5e+05,"150327b_928.RData"
5,0.1,140.145454545455,0,1,10,100,9,2,5e+05,"150327b_929.RData"
5,0.001,148.818181818182,0,1,10,100,9,2,5e+05,"150327b_92.RData"
10,0.1,142.672727272727,0,1,10,100,9,2,5e+05,"150327b_930.RData"
2,0.1,141.909090909091,0,1,10,100,9,2,5e+05,"150327b_931.RData"
5,0.1,142.209090909091,0,1,10,100,8.6,2,5e+05,"150327b_932.RData"
10,0.1,4.1,36.2,2,10,100,9,2,5e+05,"150327b_933.RData"
2,0.1,141.463636363636,0,1,10,100,9,2,5e+05,"150327b_934.RData"
5,0.1,7.42727272727273,35.5363636363636,2,10,100,8.6,2,5e+05,"150327b_935.RData"
10,0.1,139.290909090909,0,1,10,100,9,2,5e+05,"150327b_936.RData"
10,0.1,143.245454545455,0,1,10,100,9,2,5e+05,"150327b_939.RData"
10,0.001,88.3454545454545,15.3636363636364,2,10,100,8.6,2,5e+05,"150327b_93.RData"
10,0.1,147.163636363636,0,1,10,100,9,2,5e+05,"150327b_942.RData"
2,0.1,139.836363636364,0,1,10,100,8.8,2,5e+05,"150327b_943.RData"
5,0.1,140.854545454545,0,1,10,100,9,2,5e+05,"150327b_944.RData"
10,0.1,139.581818181818,0,1,10,100,9,2,5e+05,"150327b_945.RData"
2,0.1,140.281818181818,0,1,10,100,8.6,2,5e+05,"150327b_946.RData"
5,0.1,7.56363636363636,33.0636363636364,2,10,100,8.2,2,5e+05,"150327b_947.RData"
10,0.1,145.8,0,1,10,100,9,2,5e+05,"150327b_948.RData"
2,0.1,155.890909090909,0,1,10,100,9,2,5e+05,"150327b_949.RData"
2,0.001,140.245454545455,0,1,10,100,8.8,2,5e+05,"150327b_94.RData"
5,0.1,140.327272727273,0,1,10,100,8.8,2,5e+05,"150327b_950.RData"
10,0.1,3.78181818181818,35.7181818181818,2,10,100,9,2,5e+05,"150327b_951.RData"
2,0.1,148.045454545455,0,1,10,100,9,2,5e+05,"150327b_952.RData"
10,0.1,143.063636363636,0,1,10,100,9,2,5e+05,"150327b_954.RData"
2,0.1,136.036363636364,0,1,10,100,8.2,2,5e+05,"150327b_955.RData"
5,0.1,146.927272727273,0,1,10,100,8.6,2,5e+05,"150327b_956.RData"
10,0.1,149.072727272727,0,1,10,100,9,2,5e+05,"150327b_957.RData"
2,0.1,142.518181818182,0,1,10,100,8.4,2,5e+05,"150327b_958.RData"
5,0.1,141.836363636364,0,1,10,100,8.8,2,5e+05,"150327b_959.RData"
5,0.001,19.9909090909091,32.8090909090909,2,10,100,9,2,5e+05,"150327b_95.RData"
10,0.1,3.97272727272727,37.2090909090909,2,10,100,9,2,5e+05,"150327b_960.RData"
2,0.1,146.654545454545,0,1,10,100,9,2,5e+05,"150327b_961.RData"
2,0.1,143.845454545455,0,1,10,100,9,2,5e+05,"150327b_964.RData"
5,0.1,145.481818181818,0,1,10,100,9,2,5e+05,"150327b_965.RData"
10,0.1,3.96363636363636,35.5727272727273,2,10,100,9,2,5e+05,"150327b_966.RData"
5,0.1,148.218181818182,0,1,10,100,9,2,5e+05,"150327b_968.RData"
10,0.1,144.672727272727,0,1,10,100,8.6,2,5e+05,"150327b_969.RData"
10,0.001,140,0,1,10,100,9,2,5e+05,"150327b_96.RData"
2,0.1,140.1,0,1,10,100,9,2,5e+05,"150327b_970.RData"
5,0.1,138.145454545455,0,1,10,100,9,2,5e+05,"150327b_971.RData"
10,0.1,148.354545454545,0,1,10,100,9,2,5e+05,"150327b_972.RData"
2,0.1,140.363636363636,0,1,10,100,8.6,2,5e+05,"150327b_973.RData"
5,0.1,135.954545454545,0,1,10,100,8.8,2,5e+05,"150327b_974.RData"
10,0.1,4.03636363636364,36.1727272727273,2,10,100,9,2,5e+05,"150327b_975.RData"
2,0.1,16.2636363636364,31.7090909090909,2,10,100,8.6,2,5e+05,"150327b_976.RData"
2,0.1,143.436363636364,0,1,10,100,9,2,5e+05,"150327b_979.RData"
2,0.001,32.1545454545455,28.8727272727273,2,10,100,9,2,5e+05,"150327b_97.RData"
5,0.1,145.281818181818,0,1,10,100,8.2,2,5e+05,"150327b_980.RData"
10,0.1,141.472727272727,0,1,10,100,9,2,5e+05,"150327b_981.RData"
2,0.1,138.118181818182,0,1,10,100,8.8,2,5e+05,"150327b_982.RData"
5,0.1,134.645454545455,0,1,10,100,9,2,5e+05,"150327b_983.RData"
10,0.1,136.445454545455,0,1,10,100,8.8,2,5e+05,"150327b_984.RData"
2,0.1,141.745454545455,0,1,10,100,8.6,2,5e+05,"150327b_985.RData"
10,0.1,137.518181818182,0,1,10,100,8.6,2,5e+05,"150327b_987.RData"
2,0.1,143.072727272727,0,1,10,100,8.6,2,5e+05,"150327b_988.RData"
5,0.1,7.2,34.0545454545455,2,10,100,8.8,2,5e+05,"150327b_989.RData"
5,0.001,135.990909090909,3.85454545454545,2,10,100,8.6,2,5e+05,"150327b_98.RData"
10,0.1,3.94545454545455,37.6,2,10,100,8.8,2,5e+05,"150327b_990.RData"
2,0.1,149.1,0,1,10,100,8.8,2,5e+05,"150327b_991.RData"
5,0.1,7.86363636363636,33.0272727272727,2,10,100,9,2,5e+05,"150327b_992.RData"
2,0.1,148.6,0,1,10,100,8.4,2,5e+05,"150327b_994.RData"
5,0.1,145.909090909091,0,1,10,100,9,2,5e+05,"150327b_995.RData"
10,0.1,143.072727272727,0,1,10,100,9,2,5e+05,"150327b_996.RData"
2,0.1,139.136363636364,0,1,10,100,9,2,5e+05,"150327b_997.RData"
